hum_prot,hum_prot_name,study_name,bacterial_cluster,bacterial_gene_names,phylum,class,order,family,genus,species
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Megamonas,s__Megamonas_hypermegale
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_251
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerotruncus,s__Anaerotruncus_sp_CAG_528
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_coprostanoligenes
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_964
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_413
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_238
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_CAG_309
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Holdemanella,s__Holdemanella_biformis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Absiella,s__Absiella_dolichum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalitalea,s__Faecalitalea_cylindroides
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalicoccus,s__Faecalicoccus_pleomorphus
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruthenibacterium,s__Ruthenibacterium_lactatiformans
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Cellulosilyticum,s__Cellulosilyticum_lentocellum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Anaerofustis,s__Anaerofustis_stercorihominis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaerofilum,s__Anaerofilum_sp_An201
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Erysipelatoclostridium,s__Clostridium_innocuum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_disporicum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_celatum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_stercorea_CAG_629
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_stercorea
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_274
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Dielma,s__Dielma_fastidiosa
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_oris
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_denticola
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_bivia
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Firmicutes_unclassified,o__Firmicutes_unclassified,f__Firmicutes_unclassified,g__Firmicutes_unclassified,s__Firmicutes_bacterium_CAG_145
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sputigena
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Anaeromassilibacillus,s__Anaeromassilibacillus_sp_An172
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas_sp_oral_taxon_126
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium_moorei
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Anaerococcus,s__Anaerococcus_vaginalis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_lactis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified,s__Ruminococcaceae_bacterium_D5
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_Family_XIII_Incertae_Sedis,g__Mogibacterium,s__Mogibacterium_diversum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Lactococcus,s__Lactococcus_lactis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_paraputrificum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_cadaveris
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_lutetiensis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_pasteurianus
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_hominis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Catenibacterium,s__Catenibacterium_mitsuokai
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__Mitsuokella_jalaludinii
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__Mitsuokella_multacida
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Eggerthia,s__Eggerthia_catenaformis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__Enterococcus_faecalis
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella_multisaccharivorax
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_limosum
P06239,{'LCK'},VogtmannE_2016,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_callanderi
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_oralis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_parasanguinis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_A12
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_australis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_gordonii
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mitis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_pseudopneumoniae
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_vestibularis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sanguinis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_thermophilus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_salivarius
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_anginosus_group
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_mutans
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_F0442
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantarius
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_HPH0090
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sp_HMSC070B10
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_cristatus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_viridans
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_milleri
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Tissierellia,o__Tissierellales,f__Peptoniphilaceae,g__Peptoniphilus,s__Peptoniphilus_lacrimalis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_paraputrificum
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_disporicum
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_ventriculi
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_celatum
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_pasteurianus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_lutetiensis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_sobrinus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_infantarius
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__Ruminococcus_torques
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_unclassified,s__Eubacterium_rectale
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_inulinivorans
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_intestinalis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_hallii
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_hominis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_faecis
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__Butyrivibrio_crossotus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_An11
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_253
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_411
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_bicirculans
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_unclassified,s__Eubacterium_siraeum
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_330
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_OM08_24
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_callidus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__Coprococcus_eutactus
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium_sp_CAG_180
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__Roseburia_sp_CAG_303
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_488
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__Ruminococcus_sp_CAG_579
P06239,{'LCK'},FranzosaEA_2019,UniRef50_P0C0G6,['gap gapA plr M6_Spy0265' 'gapA1 gap gapA SACOL0838' nan],p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__Clostridium_sp_CAG_590
